"order_id","order_date","order_year_month","customer_name","city","state_province","email","order_type","quantity","product_name","product_line","product_price","product_status"
63041,2026-01-30,"2026-01",Melinda Romero,New Christopherfort,Rhode Island,melinda_romero@email.com,Online,2,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
63012,2026-01-30,"2026-01",Misty Chander,Baxterview,Louisiana,misty_chander@email.com,Retail,2,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
63037,2026-01-30,"2026-01",Noah Rodriguez,Russohaven,Idaho,noah_rodriguez@email.com,Online,3,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
63057,2026-01-30,"2026-01",Tamara He,Monicafort,Minnesota,tamara_he@email.com,Online,2,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
63115,2026-01-31,"2026-01",Andrï¿½S Anand,Lake Steven,Vermont,andrï¿½s_anand@email.com,Online,1,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
63080,2026-01-31,"2026-01",Angel Cook,West Rebeccachester,South Dakota,angel_cook@email.com,Retail,2,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
63072,2026-01-31,"2026-01",Ashley Henderson,Port Carolyn,North Carolina,ashley_henderson@email.com,Retail,2,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
63063,2026-01-31,"2026-01",Colleen Zhou,West Mathewborough,Oregon,colleen_zhou@email.com,Online,2,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
63065,2026-01-31,"2026-01",Diane Sanz,Lake Kaylachester,Nevada,diane_sanz@email.com,Online,2,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
63074,2026-01-31,"2026-01",Erick Rodriguez,Christinastad,Hawaii,erick_rodriguez@email.com,Retail,2,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
63099,2026-01-31,"2026-01",Jeffery Zhu,Rowemouth,Michigan,jeffery_zhu@email.com,Online,3,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
63091,2026-01-31,"2026-01",Troy Patel,North Steven,Ohio,troy_patel@email.com,Online,3,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
63306,2026-02-01,"2026-02",Ashley Wilson,Dillonmouth,Nebraska,ashley_wilson@email.com,Retail,3,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
63334,2026-02-01,"2026-02",Clayton Beck,West Rebecca,Iowa,clayton_beck@email.com,Retail,2,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
63313,2026-02-01,"2026-02",Jack Hughes,North Sherrybury,Massachusetts,jack_hughes@email.com,Online,2,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
63332,2026-02-01,"2026-02",Joanna Blanco,Evelynville,Iowa,joanna_blanco@email.com,Retail,2,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
63359,2026-02-01,"2026-02",Kristin Yuan,Lawsonbury,Iowa,kristin_yuan@email.com,Online,2,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
63296,2026-02-01,"2026-02",Martin Madan,Coreyfurt,Arkansas,martin_madan@email.com,Retail,1,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
63344,2026-02-01,"2026-02",Megan Stewart,Jessicaland,Arizona,megan_stewart@email.com,Retail,2,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
63302,2026-02-01,"2026-02",Randall Munoz,Oneillland,Kentucky,randall_munoz@email.com,Retail,2,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
63366,2026-02-02,"2026-02",Ann Mehta,East Markmouth,Virginia,ann_mehta@email.com,Retail,2,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
63398,2026-02-02,"2026-02",Brandy Patel,Rosschester,Alabama,brandy_patel@email.com,Retail,2,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
63380,2026-02-02,"2026-02",Caleb King,Port Gregory,Hawaii,caleb_king@email.com,Retail,2,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
63395,2026-02-02,"2026-02",Devin Jenkins,Angelafurt,Maryland,devin_jenkins@email.com,Online,2,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
63407,2026-02-02,"2026-02",Erica Zhu,Port Chaseville,Idaho,erica_zhu@email.com,Online,3,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
63401,2026-02-02,"2026-02",Hunter Campbell,Port Katherineview,Arkansas,hunter_campbell@email.com,Online,2,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
63400,2026-02-02,"2026-02",Jacquelyn Dominguez,Johnfurt,Tennessee,jacquelyn_dominguez@email.com,Retail,2,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
63408,2026-02-02,"2026-02",Nancy Arun,Taylorstad,Mississippi,nancy_arun@email.com,Retail,2,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
63417,2026-02-02,"2026-02",Ramon Zheng,Bradfordtown,Nebraska,ramon_zheng@email.com,Online,2,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
63473,2026-02-03,"2026-02",Ashley Perry,Port Angelahaven,Florida,ashley_perry@email.com,Online,3,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
63476,2026-02-03,"2026-02",Gilbert Li,South Luke,California,gilbert_li@email.com,Retail,2,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
63470,2026-02-03,"2026-02",Grace Cox,Robertsside,Montana,grace_cox@email.com,Retail,2,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
63436,2026-02-03,"2026-02",Mallory Vazquez,Washingtonstad,Utah,mallory_vazquez@email.com,Retail,2,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
63425,2026-02-03,"2026-02",Michael Moore,North Devin,New York,michael_moore@email.com,Online,1,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
63447,2026-02-03,"2026-02",Natalie Torres,New Patriciafurt,South Dakota,natalie_torres@email.com,Online,2,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
63495,2026-02-03,"2026-02",Ricky Navarro,Phillipfurt,Colorado,ricky_navarro@email.com,Online,2,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
63452,2026-02-03,"2026-02",Samuel Lewis,Whiteton,South Dakota,samuel_lewis@email.com,Retail,2,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
63490,2026-02-03,"2026-02",Samuel Butler,North Michael,Oregon,samuel_butler@email.com,Retail,3,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
63462,2026-02-03,"2026-02",Steve Ma,Kristinaberg,California,steve_ma@email.com,Retail,2,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
63449,2026-02-03,"2026-02",Sydney Carter,North Craig,Minnesota,sydney_carter@email.com,Online,1,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
63507,2026-02-04,"2026-02",Austin Griffin,Lake David,Missouri,austin_griffin@email.com,Online,2,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
63540,2026-02-04,"2026-02",Connor King,Castroport,New Mexico,connor_king@email.com,Retail,2,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
63528,2026-02-04,"2026-02",Kurt Goel,Sherylmouth,West Virginia,kurt_goel@email.com,Retail,3,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
63505,2026-02-04,"2026-02",Ronald Kapoor,Christinahaven,New Jersey,ronald_kapoor@email.com,Online,2,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
63610,2026-02-05,"2026-02",Ana Coleman,Wilsonborough,Oklahoma,ana_coleman@email.com,Retail,2,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
63605,2026-02-05,"2026-02",Arthur Chandra,Lake Randallton,Missouri,arthur_chandra@email.com,Online,1,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
63555,2026-02-05,"2026-02",Barry Suri,New Christian,Maine,barry_suri@email.com,Online,2,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
63561,2026-02-05,"2026-02",Dawn Chen,Brianfurt,Missouri,dawn_chen@email.com,Online,2,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
63593,2026-02-05,"2026-02",Franklin Zhang,North Martinmouth,Maine,franklin_zhang@email.com,Online,1,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
63575,2026-02-05,"2026-02",Jade Ward,Ericksonton,Pennsylvania,jade_ward@email.com,Online,2,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
63616,2026-02-05,"2026-02",Jose Washington,West Heathermouth,South Carolina,jose_washington@email.com,Retail,2,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
63574,2026-02-05,"2026-02",Luis Perry,Taylorfurt,West Virginia,luis_perry@email.com,Retail,2,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
63613,2026-02-05,"2026-02",Marcus Scott,Angelaborough,Illinois,marcus_scott@email.com,Online,3,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
63595,2026-02-05,"2026-02",Mathew Blanco,East Williamchester,Kentucky,mathew_blanco@email.com,Online,2,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
63658,2026-02-06,"2026-02",Armando Suarez,East Jose,Indiana,armando_suarez@email.com,Retail,3,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
63660,2026-02-06,"2026-02",Gloria Martin,South Laura,Arkansas,gloria_martin@email.com,Retail,1,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
63683,2026-02-06,"2026-02",Marty Simpson,Reneeton,Illinois,marty_simpson@email.com,Online,2,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
63626,2026-02-06,"2026-02",Noah Griffin,Ryanberg,Rhode Island,noah_griffin@email.com,Retail,1,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
63666,2026-02-06,"2026-02",Troy Fernandez,Griffinfurt,New Jersey,troy_fernandez@email.com,Retail,1,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
63682,2026-02-06,"2026-02",Vincent Ma,Rebeccastad,Colorado,vincent_ma@email.com,Retail,2,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
63642,2026-02-06,"2026-02",Wyatt Davis,North Kenneth,Missouri,wyatt_davis@email.com,Retail,2,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
63628,2026-02-06,"2026-02",Yolanda Kumar,New Michelle,Connecticut,yolanda_kumar@email.com,Retail,2,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
63728,2026-02-07,"2026-02",Aidan Bryant,Gonzaleschester,Nebraska,aidan_bryant@email.com,Retail,1,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
63704,2026-02-07,"2026-02",Alan Guo,Salt Lake City,Utah,alan_guo@email.com,Retail,2,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
63714,2026-02-07,"2026-02",Alexandra Cooper,Whitehaven,Nebraska,alexandra_cooper@email.com,Retail,1,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
63744,2026-02-07,"2026-02",Brittany Long,Port Robertview,Texas,brittany_long@email.com,Retail,3,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
63700,2026-02-07,"2026-02",Christy Luo,Gardnerland,Nevada,christy_luo@email.com,Retail,2,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
63733,2026-02-07,"2026-02",Joanna Ortega,Vazquezville,New Jersey,joanna_ortega@email.com,Online,1,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
63750,2026-02-07,"2026-02",Kathryn Chapman,West Jennifer,Louisiana,kathryn_chapman@email.com,Retail,2,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
63709,2026-02-07,"2026-02",Kaylee Mitchell,Smithberg,Utah,kaylee_mitchell@email.com,Online,3,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
63745,2026-02-07,"2026-02",Natalie Smith,Boonechester,Rhode Island,natalie_smith@email.com,Online,2,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
63711,2026-02-07,"2026-02",Savannah Watson,Murraymouth,Nevada,savannah_watson@email.com,Online,3,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
63786,2026-02-08,"2026-02",Alison Yuan,Amandaborough,Maryland,alison_yuan@email.com,Retail,2,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
63796,2026-02-08,"2026-02",Cï¿½Sar Raman,South Emilystad,Georgia,cï¿½sar_raman@email.com,Retail,2,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
63795,2026-02-08,"2026-02",Corey Kumar,Reyesville,Kentucky,corey_kumar@email.com,Online,2,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
63804,2026-02-08,"2026-02",Dalton Watson,North Kimberlyview,Missouri,dalton_watson@email.com,Retail,3,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
63768,2026-02-08,"2026-02",Dennis Zhou,Parkershire,Ohio,dennis_zhou@email.com,Retail,2,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
63780,2026-02-08,"2026-02",Isabella Garcia,Brownport,South Carolina,isabella_garcia@email.com,Retail,2,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
63772,2026-02-08,"2026-02",Jordan Jai,Huertachester,Vermont,jordan_jai@email.com,Retail,3,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
63779,2026-02-08,"2026-02",Kaitlyn Phillips,Matthewchester,Arizona,kaitlyn_phillips@email.com,Online,2,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
63781,2026-02-08,"2026-02",Lindsey Chande,Lake Glenn,Maryland,lindsey_chande@email.com,Online,2,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
63778,2026-02-08,"2026-02",Logan Roberts,New Courtney,Indiana,logan_roberts@email.com,Retail,3,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
63767,2026-02-08,"2026-02",Pamela Subram,East Joel,Colorado,pamela_subram@email.com,Online,2,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
63810,2026-02-08,"2026-02",Punya Palit,Hobbsfurt,Arizona,punya_palit@email.com,Retail,2,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
63794,2026-02-08,"2026-02",Robin Navarro,Briannaland,Mississippi,robin_navarro@email.com,Retail,2,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
63826,2026-02-09,"2026-02",Cassandra Mehta,Vargasfort,North Carolina,cassandra_mehta@email.com,Retail,2,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
63879,2026-02-09,"2026-02",Dustin Goldstein,Cooperburgh,Kansas,dustin_goldstein@email.com,Online,2,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
63832,2026-02-09,"2026-02",Shaun Sharma,Courtneyborough,Pennsylvania,shaun_sharma@email.com,Retail,2,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
63855,2026-02-09,"2026-02",Toni Raman,Velasquezview,New Hampshire,toni_raman@email.com,Online,2,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
63902,2026-02-10,"2026-02",Bailey Hall,West Alexisshire,Indiana,bailey_hall@email.com,Retail,2,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
63921,2026-02-10,"2026-02",Edward Foster,East Ericberg,Illinois,edward_foster@email.com,Online,3,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
63936,2026-02-10,"2026-02",Tamara Yuan,North Sean,Massachusetts,tamara_yuan@email.com,Retail,2,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
63941,2026-02-10,"2026-02",Xavier Stewart,Lauriechester,Florida,xavier_stewart@email.com,Online,2,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
63978,2026-02-11,"2026-02",Amber Hernandez,South Jessica,Minnesota,amber_hernandez@email.com,Retail,2,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
63995,2026-02-11,"2026-02",Audrey Munoz,Danielshire,North Carolina,audrey_munoz@email.com,Online,3,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
63958,2026-02-11,"2026-02",Micah Xu,West Laura,Oklahoma,micah_xu@email.com,Retail,2,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
63960,2026-02-11,"2026-02",Veronica Vance,South Madison,Maryland,veronica_vance@email.com,Retail,2,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
64031,2026-02-12,"2026-02",Haley Russell,Taylorview,Ohio,haley_russell@email.com,Online,3,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
63996,2026-02-12,"2026-02",Jerome Suarez,East Michael,Oklahoma,jerome_suarez@email.com,Retail,2,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
64023,2026-02-12,"2026-02",Katherine Kelly,2026-06-23,"2026-06",katherine_kelly@email.com,Online,2,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
64029,2026-02-12,"2026-02",Lacey Chande,Doylemouth,Alabama,lacey_chande@email.com,Online,2,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
64021,2026-02-12,"2026-02",Megan Jenkins,North Taylor,Arkansas,megan_jenkins@email.com,Online,3,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
64034,2026-02-12,"2026-02",Regina Sara,Rossmouth,New York,regina_sara@email.com,Retail,2,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
64053,2026-02-12,"2026-02",Richard Lee,Coreyside,Alaska,richard_lee@email.com,Online,3,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
64069,2026-02-13,"2026-02",Bridget Andersen,Ashleyland,Kansas,bridget_andersen@email.com,Online,2,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
64103,2026-02-13,"2026-02",Ernest Liang,Melissashire,Missouri,ernest_liang@email.com,Online,2,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
64090,2026-02-13,"2026-02",Jennifer Wilson,Robertsport,Kansas,jennifer_wilson@email.com,Retail,2,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
64095,2026-02-13,"2026-02",Meagan Mehta,Port Jenniferburgh,Utah,meagan_mehta@email.com,Online,2,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
64087,2026-02-13,"2026-02",Oscar Russell,Markchester,Maryland,oscar_russell@email.com,Online,1,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
64072,2026-02-13,"2026-02",Scott Seely,Jenningsfort,West Virginia,scott_seely@email.com,Retail,3,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
64064,2026-02-13,"2026-02",Stacey Zeng,Wilsonview,Alaska,stacey_zeng@email.com,Retail,3,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
64070,2026-02-13,"2026-02",Wayne Lal,Nelsonport,Massachusetts,wayne_lal@email.com,Retail,1,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
64138,2026-02-14,"2026-02",Andrea Cooper,Hayesbury,South Dakota,andrea_cooper@email.com,Retail,1,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
64117,2026-02-14,"2026-02",Evelyn Sai,Garrettview,North Dakota,evelyn_sai@email.com,Online,2,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
64120,2026-02-14,"2026-02",Jenny Becker,Port Patrickshire,Missouri,jenny_becker@email.com,Retail,2,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
64115,2026-02-14,"2026-02",Jermaine Sara,Lake Patrick,Ohio,jermaine_sara@email.com,Online,2,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
64224,2026-02-15,"2026-02",Candace Subram,Cisnerosport,New Mexico,candace_subram@email.com,Retail,1,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
64207,2026-02-15,"2026-02",Katelyn Bell,New Shannonshire,Texas,katelyn_bell@email.com,Online,1,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
64229,2026-02-15,"2026-02",Kristina Kapoor,Danielleshire,Nebraska,kristina_kapoor@email.com,Online,2,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
64232,2026-02-15,"2026-02",Luke Jenkins,West Christopher,Florida,luke_jenkins@email.com,Retail,2,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
64200,2026-02-15,"2026-02",Nicolas Yuan,Port Samuel,Rhode Island,nicolas_yuan@email.com,Retail,2,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
64215,2026-02-15,"2026-02",Sara Hernandez,Douglasburgh,North Carolina,sara_hernandez@email.com,Online,2,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
64182,2026-02-15,"2026-02",Trisha Guo,Williamburgh,Indiana,trisha_guo@email.com,Retail,1,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
64295,2026-02-16,"2026-02",Alejandro Kumar,Lake Greg,West Virginia,alejandro_kumar@email.com,Online,2,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
64264,2026-02-16,"2026-02",Angel Lopez,Kelseymouth,Nevada,angel_lopez@email.com,Retail,2,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
64286,2026-02-16,"2026-02",Warren Xu,Port Robert,California,warren_xu@email.com,Retail,2,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
64327,2026-02-17,"2026-02",Antonio Barnes,Wilsonchester,South Dakota,antonio_barnes@email.com,Online,2,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
64313,2026-02-17,"2026-02",Brandy Chandra,South Marybury,Rhode Island,brandy_chandra@email.com,Online,2,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
64329,2026-02-17,"2026-02",Caleb Parker,Brownburgh,Rhode Island,caleb_parker@email.com,Online,2,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
64317,2026-02-17,"2026-02",Nancy Chapman,North Haley,Maryland,nancy_chapman@email.com,Online,2,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
64326,2026-02-17,"2026-02",Rachel Rivera,South Jeremy,Massachusetts,rachel_rivera@email.com,Retail,2,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
64419,2026-02-18,"2026-02",Cynthia Mehta,Dustinchester,Indiana,cynthia_mehta@email.com,Online,2,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
64387,2026-02-18,"2026-02",Derrick Diaz,Tracyside,Mississippi,derrick_diaz@email.com,Online,2,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
64446,2026-02-18,"2026-02",James Li,Jacksonbury,Wyoming,james_li@email.com,Retail,2,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
64430,2026-02-18,"2026-02",Mandy Gao,North Robertomouth,North Carolina,mandy_gao@email.com,Retail,2,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
64382,2026-02-18,"2026-02",Shannon Cai,Douglasfort,New Mexico,shannon_cai@email.com,Retail,3,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
64415,2026-02-18,"2026-02",Shawn Deng,Davidton,Ohio,shawn_deng@email.com,Online,2,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
64388,2026-02-18,"2026-02",Willie Pal,Calvinmouth,Pennsylvania,willie_pal@email.com,Retail,2,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
64460,2026-02-19,"2026-02",Alisha Holt,East Jenniferton,Ohio,alisha_holt@email.com,Retail,1,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
64489,2026-02-19,"2026-02",Francisco Raman,New Jeffrey,Missouri,francisco_raman@email.com,Online,2,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
64470,2026-02-19,"2026-02",Isabella Simmons,New Donaldport,Arkansas,isabella_simmons@email.com,Retail,2,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
64483,2026-02-19,"2026-02",Jacqueline Ross,Ellisbury,Iowa,jacqueline_ross@email.com,Online,1,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
64513,2026-02-19,"2026-02",Jesse Parker,Flemingview,Alabama,jesse_parker@email.com,Online,3,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
64465,2026-02-19,"2026-02",Krista Jimenez,Waltersview,Louisiana,krista_jimenez@email.com,Online,2,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
64488,2026-02-19,"2026-02",Kristi Alvarez,Brownstad,NY,kristi_alvarez@email.com,Retail,2,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
64457,2026-02-19,"2026-02",Marco Prasad,South Jasonmouth,Kentucky,marco_prasad@email.com,Online,3,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
64509,2026-02-19,"2026-02",Monique Munoz,South Vincent,Illinois,monique_munoz@email.com,Online,2,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
64530,2026-02-20,"2026-02",Andres Sharma,West Natalie,New Jersey,andres_sharma@email.com,Retail,2,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
64606,2026-02-20,"2026-02",Blake Russell,Kyleside,Maryland,blake_russell@email.com,Retail,2,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
64569,2026-02-20,"2026-02",Caroline Diaz,North Janet,Oklahoma,caroline_diaz@email.com,Online,2,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
64583,2026-02-20,"2026-02",Emily Ross,Nicholaschester,Arizona,emily_ross@email.com,Online,2,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
64581,2026-02-20,"2026-02",Lance Gutierrez,East Heather,Virginia,lance_gutierrez@email.com,Online,2,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
64592,2026-02-20,"2026-02",Lisa Cai,Johnhaven,Oklahoma,lisa_cai@email.com,Retail,2,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
64522,2026-02-20,"2026-02",Marco Fernandez,Brittanystad,Utah,marco_fernandez@email.com,Retail,2,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
64525,2026-02-20,"2026-02",Philip Dominguez,Tammyview,Rhode Island,philip_dominguez@email.com,Online,2,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
64570,2026-02-20,"2026-02",Roy Arun,Millsstad,Nevada,roy_arun@email.com,Retail,2,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
64600,2026-02-20,"2026-02",Stacey Li,East Heather,Connecticut,stacey_li@email.com,Retail,3,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
64637,2026-02-21,"2026-02",Alexis Taylor,East Karenmouth,New Mexico,alexis_taylor@email.com,Online,2,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
64645,2026-02-21,"2026-02",April Shan,Williamston,Arizona,april_shan@email.com,Online,2,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
64640,2026-02-21,"2026-02",Melanie Cox,Lake Roberta,Maryland,melanie_cox@email.com,Retail,2,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
64657,2026-02-21,"2026-02",Nelson Ortega,Lake Christine,Ohio,nelson_ortega@email.com,Online,2,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
64671,2026-02-21,"2026-02",Sarah Diaz,Angelicaburgh,Montana,sarah_diaz@email.com,Online,3,Classmate Pulse Spiral Notebook,OfficeProducts,8.64,Active
